Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/1/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Malaysia,MYS,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.84757251,35.33368254,38.19927636,38.38956588,38.31809246,40.70001326,41.31060444,37.5204844,28.90227456,29.44833166,31.34599727,30.17079047,30.63867588,31.03666381,32.04015677,33.93462348,35.33960875,38.5078402,42.97676155,38.0043726,44.07054265,47.91284286,46.82534341,46.25746088,45.31010681,39.33998486,37.47765977,37.33608001,39.22419109,37.74182217,36.24248188,36.55956438,34.15594397,31.19723723,30.57613882,31.62720693
North America,NAC,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.02904554,52.86088023,54.89728436,51.65353224,53.8361339,55.070572,52.54825363,51.6261374,46.07240303,43.89705217,42.0518246,36.8655491,32.61527538,45.13284205,52.51973876,54.47008989,54.47945743,55.60738106,51.75238405,53.25794371,63.45853181,64.81495961,63.46427927,55.12430606,51.88772695,45.61585848,43.09438969,52.02257557,53.87406859,49.24218892,41.46392303,45.45051431,40.80099652,37.57168798,38.48417867,40.68112361
New Caledonia,NCL,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.35115471,52.12583611,51.49201367,45.1996141,27.58444707,31.32924085,32.11196447,29.60157322,30.721153,29.14662352,25.48430935,25.37944008,27.06338525,31.68843432,34.06558087,35.8709437,35.64519593,40.54573212,47.01405218,46.16890228,44.86248287,47.98481409,45.49105447,48.52507972,48.67800321,41.43200621,42.29552612,43.19048253,45.34244907,39.57891414,38.71589563,38.39068737,33.21180259,34.05324505,35.70641636,35.61160045
Nigeria,NGA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.96429247,29.69186018,24.26423429,26.36194014,37.26199817,64.01594584,79.51866799,82.12245278,86.0899385,22.85357178,24.88738805,24.43669256,26.96174525,27.13963923,30.93660178,36.46513719,45.27364014,48.25701196,54.10071313,43.24998393,49.2167626,51.71518592,55.58661624,57.75864205,58.80869272,49.82669893,41.22412082,37.55012609,40.48415658,42.24137885,37.72447037,36.73315621,34.91432432,24.55051325,11.91402168,12.84414709
Nicaragua,NIC,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53282748,37.98723369,44.552435,42.80674675,41.13903683,40.77573468,39.18052303,37.74866193,38.00498915,36.67811318,36.2515472,36.06568133,34.4048454,33.52973492,33.746773,34.23913851,34.12205595,34.70079686,37.67415109,37.81463179,37.76555458,38.83987349,39.59008241,38.96426581,38.64381374,38.07115478,36.23859659,35.06011474,34.28994527,32.74677978,30.89604447,30.03701436,29.7980107,31.33776332,32.65587774,34.18099486
Netherlands,NLD,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0358223,107.8665724,114.9224311,107.9920503,110.1236227,124.7908317,118.3173856,102.6219788,100.6323039,96.5973944,82.22433009,81.04676983,85.18323831,104.6968124,112.932523,111.6121903,109.5017779,117.8660451,124.6869718,118.2673675,113.2545165,116.3765069,105.9190059,106.0058663,107.4488777,89.86810321,88.04838673,88.35801322,91.73028726,85.90052561,85.41662318,87.70433358,75.19146374,79.00775797,79.16758048,84.38363774
Norway,NOR,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.9888174,146.0497308,148.009864,129.5600429,127.3086318,143.1657248,139.124562,128.0284729,123.4152364,119.0345035,103.2000273,102.0419053,113.4388386,129.9136889,135.3936328,139.7780986,136.9349165,152.1954382,157.0794504,144.3863683,151.4490004,162.0583834,155.3431027,153.6910468,147.2381592,123.1685357,119.5464286,117.8701995,117.8481279,107.7403636,101.8319214,104.5949243,87.07459825,84.42620069,85.07616596,90.91778116
Nepal,NPL,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.04393005,23.63658059,19.25331056,19.48847434,19.59183375,20.07090487,19.22522902,19.5710995,18.54842778,18.1565178,18.24762826,17.34247306,17.18102949,16.95791893,18.1262177,18.98370408,19.81805493,21.30352711,23.93309861,23.31634708,27.35933853,34.94304068,31.96495446,30.22057774,28.31435016,29.60612654,29.476464,28.69257856,29.80690822,28.23832621,27.25049795,27.55581768,27.16308883,25.60132072,25.41546364,24.87187487
Nauru,NRU,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.61822419,40.20588697,45.69154108,45.31026392,42.12022955,45.06150369,47.05160473,50.62999552,45.10111979,43.85016819,45.3653073,39.95470674,40.61681777,46.82421566,58.8270623,56.07474475,48.70678941,47.45002708,64.07312989,79.21435783,84.26297994,98.47088934,120.7217124,106.4753069,94.9012936,77.82013836,85.0883066,100.0690222,118.188238,102.3425856,99.04210274,105.2368621,118.9184865,103.269687,103.2039813,103.0915695
New Zealand,NZL,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.24203669,84.33980419,79.27174607,82.35385211,89.31735759,97.4055526,102.1871791,91.4884322,76.27569872,74.45430484,63.44653757,61.67118701,72.40189265,91.32063027,101.1794286,108.0757586,96.113741,110.7352098,104.7802769,91.96833031,107.8471334,117.388406,121.1732809,118.580412,119.5196748,103.0711135,100.3120725,101.6733357,101.7160715,94.64949354,92.27582182,103.5269486,90.86832011,89.72267824,88.5979917,86.47031716
OECD members,OED,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.04676789,24.8226996,24.57868421,22.71609957,22.14076669,22.0674721,23.27713598,22.37130926,19.68881209,21.51427693,24.72880631,23.06187798,23.77471928,25.56154968,28.00282953,33.05249545,36.73339603,38.64660354,50.29557391,37.46937572,42.34103029,48.07485096,49.29500438,49.89638468,52.35721433,52.16102082,51.3297527,53.00515107,52.67757356,51.48958865,47.73399997,50.11294226,54.50319476,50.09037643,48.5283415,47.16234439
Other small states,OSS,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4396784,30.90850334,30.06209611,30.5857105,29.13678259,31.52672871,30.83590124,29.58847162,28.42168718,27.3754684,25.04048221,23.07085587,22.32050985,23.83082223,25.32191027,25.13573771,25.63076322,27.17973195,28.67368398,25.51667593,26.07983398,29.17145554,29.76239819,29.35917687,29.36740412,30.81225738,30.76601634,31.71986697,31.51677912,27.60114186,25.3247218,27.11468279,25.98809728,22.60070223,23.62180097,24.27823053
Panama,PAN,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.00992862,49.58445097,50.93325514,51.52253043,52.30168362,51.46668322,51.52523664,51.43053805,51.40483374,50.97980465,49.09161272,48.69708364,48.87022599,48.45897386,48.4232498,47.73789911,47.31688149,47.38529025,49.96535129,52.80417517,53.50086433,55.29601574,56.82053853,55.98204886,54.20559209,51.68842252,48.98934438,46.80308104,49.75220561,49.5729208,49.19331968,50.14038682,47.83885813,47.17433986,46.25017093,45.07689237
Peru,PER,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.63376612,43.84589359,45.14127262,40.5777256,45.58203953,49.3730786,48.8812434,47.49433049,45.00545166,39.53737382,38.81553422,37.93575423,37.29392343,37.64353076,39.70589535,41.26307807,43.38418646,44.86428011,47.59091032,46.89219586,52.21793132,56.02212449,60.60505973,59.75614496,57.88579827,53.71985684,51.52291273,53.49621838,53.35959041,51.8818055,48.81936805,44.67248898,44.10388061,46.46899991,47.6812399,51.46873879
Philippines,PHL,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.79778489,30.67671721,34.85087699,34.20705881,37.8417863,40.98752287,42.51608967,39.507112,31.09976291,34.11334915,31.22194377,27.94923243,28.34637936,27.30908267,27.23763434,28.45524182,31.14736774,34.78746368,38.08640063,36.15182938,39.40282367,41.78329162,42.90287667,43.64274442,42.86066141,42.206926,40.43518967,39.0815537,37.91107416,38.10792185,39.17740861,39.33696733,35.02625974,34.59866177,33.73421463,33.16154782
Palau,PLW,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.80559534,67.180278,68.99975401,70.7554075,71.04431932,71.5426486,72.30208423,72.69535542,73.03459925,73.63790775,76.67221785,74.47416743,71.44353408,68.02231652,68.90403021,72.46707692,72.07316013,71.60569822,75.53411417,73.99949337,75.49209479,74.92375033,79.36704503,83.31371657,85.23691817,89.76313189,93.6679465,91.0888877,88.8810403,85.27808405,82.23191464,81.33480272,80.01684768,85.0659863,86.2764637,84.73289957
Papua New Guinea,PNG,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.10314315,79.04595304,78.46888233,73.68473252,75.32901068,64.29041499,65.16610003,63.83623254,50.35530063,44.72928383,45.42918682,38.92052828,37.3703972,42.29129302,44.52277371,50.29701085,54.18415223,56.47291812,65.57188097,60.75135796,66.84414369,78.40813693,87.08568309,82.34278917,77.81504739,67.70499298,60.75454426,63.15719333,65.63743351,63.44535678,62.29470457,65.56920406,70.19567969,63.48226954,59.60242324,57.90345336
Poland,POL,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.99,37.73306246,39.70640452,38.0654786,40.83614387,47.97357342,50.10062683,46.13532433,47.61759797,43.8015804,42.16542512,44.87794035,44.11226576,46.40165078,50.03876815,57.7222937,59.64436874,66.9659134,76.46566846,59.87669792,59.87225152,60.80041906,55.15568354,55.75003235,56.01897201,46.82626343,43.94974311,46.11604746,48.40982834,44.2404558,43.54606395,45.38650497,40.38520856,45.6856871,48.97061299,52.37434323
Pre-demographic dividend,PRE,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico (US),PRI,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.52310356,64.36175879,64.54898512,64.24384343,64.89994025,65.3306038,66.66555547,66.408527,69.84721515,69.88694063,70.59074739,72.8366497,73.5508465,75.31301919,72.39312632,74.8180365,76.56650344,77.36655907,80.88482686,84.39442979,85.46071736,85.71754125,86.48405441,87.39954878,88.22215945,90.46668885,92.96728227,95.17320395,91.02052985,87.88661493,85.26397044,80.4228127,78.00844511,77.71917444,78.18575508,77.8230137
"Korea, Dem. People's Rep.",PRK,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.93362396,70.32496184,82.01054351,72.21867598,73.48200483,81.77908982,81.65856512,73.31149228,73.1015138,70.40966841,61.04062975,60.0902032,63.5502135,75.77021329,84.11491367,82.63981602,80.39561599,88.62785546,93.56181499,87.45578689,82.63178726,86.73036549,77.78084924,77.50989845,76.9026592,64.90062368,63.25021491,65.03438971,67.45931018,61.64800594,62.00011809,63.92380209,54.40997008,55.49081409,55.85007452,60.36573316
Paraguay,PRY,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.54927164,28.69548823,28.27168625,26.65661253,26.9058124,28.40350229,29.66144044,28.47723409,26.15141497,24.9483034,25.02628032,23.6779836,19.75344962,19.84623581,23.24088978,24.61525086,28.49556768,34.9924364,44.43881923,40.21617201,43.61356274,50.73869474,51.50632135,53.02528699,52.76605625,46.37046511,43.32733236,44.01599941,44.26344646,41.14026265,37.49750272,38.79570936,37.95686273,35.84440251,34.65398632,34.81726048
West Bank and Gaza,PSE,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.23786051,60.42707721,60.89318586,57.56570057,53.86779202,51.50700008,55.62514073,55.67600451,55.63923307,53.40233156,49.47932157,48.00205606,49.07739915,50.06219182,57.46967355,58.17561744,65.06196648,67.20176505,61.67687877,65.73779554,62.28797392,56.70995362,58.1900097,59.28558232,57.31074844,56.18633005,54.28833554,64.9577373,61.66483939,58.38648056,63.47682499,63.42580933
Pacific island small states,PSS,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.23292552,26.89146142,26.23293949,24.30690434,24.18017632,25.52315841,26.73296027,25.20783314,20.34542954,23.24720597,30.15541261,28.03097455,28.43248856,32.67116672,35.98574576,45.54862105,47.88060095,51.73151092,62.37634021,46.97990681,50.87223139,59.13501257,59.94844869,61.2854668,64.5873755,67.27257553,68.1090202,63.68851924,64.56248053,62.17652625,62.9140715,61.41428109,72.17309067,62.15539207,59.72973233,56.27192387
Romania,ROU,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.21989757,26.15820708,24.40980579,24.64432445,26.48511425,30.39319986,28.42160603,28.34705558,33.41144835,28.58780387,28.37429199,27.9942538,29.59727046,35.44479425,38.87919914,48.09357147,49.8310535,61.01221899,62.18019524,51.37042332,48.39916241,50.84415832,45.08375422,48.2651005,48.61998606,41.5130337,39.34087344,39.8169018,42.25634618,38.6224781,38.04530402,39.71876479,36.93111271,39.67761859,40.91596218,44.28316547
Russian Federation,RUS,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52460074,44.41991464,45.15615715,45.65236255,46.42323293,47.49058589,47.91585375,48.02802074,33.57443586,22.50057271,25.95593317,28.53211176,29.58055502,32.14772241,40.11399861,45.02875114,46.40619135,54.66786965,57.70437424,44.16116857,52.09821616,62.77147556,63.45125562,61.26677694,54.71562285,38.6667881,36.07784713,41.34902779,39.16329213,36.97117785,32.09929663,32.15718068,38.1739483,31.57429592,31.37582718,35.3989681
Rwanda,RWA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42935633,54.61479372,53.53417237,55.29644417,41.59788155,51.71564289,48.1368835,55.67300173,54.33759035,48.34741703,41.83955359,35.85408009,31.1812588,32.53969099,32.77731241,35.87006026,35.55363854,39.46653998,44.39209943,45.44011811,45.17732918,46.08466358,48.59436798,46.6145202,43.21477433,41.21870247,39.08718204,38.53267184,36.31029143,34.67626948,34.08034813,30.34806544,31.51709593,30.15295409,28.00389613,26.98417224
South Asia,SAS,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92066764,24.03297665,23.29495397,21.98818205,21.67923054,22.44715946,23.61890511,23.66059321,20.12811703,22.00708198,24.0824294,22.80525151,23.28343894,23.89282431,25.67967639,29.83433323,32.14497345,33.79282897,38.99725459,32.34029293,37.44495494,42.30278015,44.18243862,44.79770543,44.43327296,43.12219204,44.5915692,45.04722277,49.44619815,49.641819,51.21970812,50.91802915,53.51863549,50.48163266,49.38787559,46.80806252
Sudan,SDN,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.63986301,101.1688153,14.77506568,17.4317427,24.34189891,24.31549278,14.70011721,15.82071462,14.44532204,13.11720625,13.83993139,16.29557153,17.46854433,18.97647322,21.93037511,26.5761704,31.1348046,37.64828193,38.79547946,31.57404872,34.30803341,32.40725555,27.46950347,30.56751847,29.93584988,30.64682098,23.1126135,22.72835913,17.40852328,18.13833379,17.25494101,21.91835509,31.18595533,32.90951634,46.46811023,53.12022375
Senegal,SEN,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.26936126,58.51900622,60.47497938,55.26779044,36.99288839,43.16902339,43.0863863,37.85678596,38.06667879,35.789994,30.72586021,31.17707404,33.02929602,38.38934395,41.05462321,41.69202396,41.99673704,47.57056969,54.20163581,50.2238397,47.92042227,51.19931363,47.99973089,49.83559014,49.0184715,40.67775901,40.83808909,41.94970631,42.97228759,39.23246619,38.93201582,38.29013628,34.75057263,35.51218834,34.11122785,35.77949186
Singapore,SGP,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.80758599,56.8044328,59.71554865,60.84107991,65.19665873,71.00257022,71.14440642,67.13733958,58.11900743,54.56145924,54.4818353,50.3368419,49.15314646,48.64947081,50.76525886,50.93582914,52.71332047,57.31109024,59.06601676,58.79030923,62.64765901,67.32023368,67.65204357,68.56249686,68.07951722,63.84584793,63.40871776,63.95819557,64.3318998,62.61152996,60.49162406,60.36625404,63.16935566,59.68600421,61.95862749,60.49070406
Solomon Islands,SLB,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.75614369,72.23775749,74.09757013,75.52075171,76.58926707,79.40860054,83.47159183,85.40337814,72.45565683,76.57007604,75.14131734,77.8739279,66.73475768,62.52091565,63.35304326,67.59377423,70.29822606,74.3890267,76.71373734,76.90997035,77.22174746,83.42685576,89.04541379,90.26582869,91.06450308,86.90171429,86.01654177,87.34865104,91.34804803,88.52096429,85.7685564,83.39961954,75.22704539,72.43621831,72.1712593,74.83775158
Sierra Leone,SLE,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.52149276,19.88107545,20.92303882,22.79829397,26.99859881,27.44757639,28.64854354,27.01486097,20.75556511,20.78662406,18.10393502,31.95701945,28.60432202,28.38641315,27.10891853,28.65483353,34.17971739,35.7044393,38.66580533,35.98788878,36.04741243,37.26177763,40.45865302,41.3765348,40.46850899,37.67801544,32.04707281,31.14933438,32.0364452,31.20171261,31.08697703,31.07320579,27.37013852,22.49504896,22.86811228,22.76890728
El Salvador,SLV,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.24521212,32.46579924,32.82800222,34.82357378,37.43833877,40.67711518,42.57492186,43.26941705,44.59852707,44.41339028,44.85091617,45.31671834,45.29736896,45.73773328,45.75046539,46.26472999,46.82522488,47.59391866,48.32962841,48.01708678,48.67301585,50.51202774,52.1423531,50.50718689,48.8559922,47.77497542,46.13904039,44.84136701,45.45474052,44.2782253,42.55642593,42.94847846,42.73678383,41.99513467,41.50722771,40.89534897
San Marino,SMR,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.20365538,84.16035041,80.5390196,70.00240365,68.18144309,72.57382425,87.2243453,95.28444651,93.94277693,93.82604187,97.742493,105.8258957,100.7409924,95.95603956,98.86458229,93.50877689,100.07377,96.88382874,82.58202796,83.64492151,86.14012085,88.04610605,81.16931609,80.47342401,83.66493746,71.4671016,75.96887728,,
"Somalia, Fed. Rep.",SOM,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.34189175,22.46379498,23.71045879,39.56942138,55.43188002,54.09760807,57.41768929,68.22124153,85.5391618,80.8148277,82.67000216,49.8273092,44.3690665,52.29933176,64.69413391,71.06097244,69.48422844,68.50234204,68.59184905,31.85827716,26.89166976,26.69962042,34.92378884,41.65573924,38.079661,33.21801125,31.38761419,31.99746013,32.83842504,34.87466276,35.63039601,39.43474591,38.56324433,38.33829549,39.24093793,40.24749343
Serbia,SRB,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7805195,56.20254547,59.16429004,42.96165938,46.95796109,15.19272215,26.64249672,31.61199985,39.31122514,41.2739675,40.52070501,42.93758681,52.04020062,56.21409502,49.19505252,44.82657373,49.53243974,43.17507912,46.17589666,45.02224312,37.43860894,36.35486295,37.88186224,40.93247585,37.6720079,38.54132136,41.35863107,38.34621876,41.24565445,41.65955511,45.00782713
Sub-Saharan Africa (excluding high income),SSA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.29120801,45.45520969,50.82241964,53.30973165,78.26102159,86.08844561,90.52842125,93.52839839,80.28865754,43.59995047,,,,66.6367243,,,,
Sub-Saharan Africa,SSF,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.48170001,55.52889058,47.58286195,60.94179057,60.9816943,46.23327833,58.31623888,38.5950179,29.28148311,30.12366937,28.9062022,27.34009059,29.20838274,31.70263423,33.46755203,36.24577175,33.79488022,33.16420159,38.61284309,39.64810876,36.56408454,41.85699366,44.93308528,46.93480619,46.07212841,40.9303408,43.22493626,45.27515656,46.3228754,41.5701736,42.12664048,41.21252663,39.61289992,48.5887265,55.82441402,63.93386678
Suriname,SUR,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.54016754,26.49101394,23.2932425,24.5886506,32.87974878,33.16924337,36.35517387,36.3650211,42.26390732,33.46149258,34.26680116,28.31319059,33.69479914,36.21802387,37.86146371,42.45138099,46.30998077,47.96271527,54.35972294,57.52937304,60.91978852,57.0857503,58.28965394,55.91642053,54.87659114,53.2751683,38.99196141,34.43551569,37.33163312,33.53135504,28.06055287,27.24988812,30.30754878,26.13631775,31.88773326,31.21026376
Slovak Republic,SVK,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.28749455,29.56638006,33.53148085,34.71231977,37.02278316,42.97677238,42.8347613,40.36351669,39.84818255,35.96222603,33.66515292,32.13599934,34.6558978,44.59849009,52.72848565,54.840449,56.22202418,67.49257741,75.79379713,71.87453298,66.58120301,70.48958838,64.82298461,65.22706439,64.48702227,54.53788424,55.6987005,58.3404639,62.11832531,57.10070048,55.86366949,57.71760886,51.33180361,53.66855207,54.32500044,57.88768014
Slovenia,SVN,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.56779661,56.93304348,58.16008255,55.90835979,58.98976744,78.74120501,75.58445467,68.40666267,69.60054818,67.04100198,56.65077486,55.29693978,58.18314214,70.33842416,75.7215994,75.87800025,76.50445364,86.37369318,93.21486378,89.98536429,84.59146164,86.85383192,77.96007726,78.41301872,78.54601467,66.04908048,63.88004278,64.40865931,67.03239512,60.92090724,60.79418744,63.56957136,54.20325664,58.16576455,59.58082352,63.08786254
Sweden,SWE,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0663479,153.7843076,157.718603,117.8281214,119.2846034,131.061262,137.8711005,122.1930477,118.1818136,112.6295023,99.98831067,91.02869563,96.67822041,117.317772,126.4853788,126.8440406,123.5187986,131.2543055,133.1945502,116.4958191,125.2467393,136.1974741,127.7453546,131.9883082,127.203097,104.9739192,103.0436182,103.5488491,101.9943894,90.7559538,91.58884869,97.51842756,82.43962673,80.26872318,80.34421938,87.04560805
Eswatini,SWZ,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.425314,43.79865779,46.09970471,46.13793668,46.13300864,51.60012995,46.03322573,47.01213551,41.61984732,39.12919417,37.03237322,31.62417146,27.74871458,40.14151166,47.56594903,49.73537192,46.91824976,46.18437565,42.6235744,45.49746435,53.55668935,55.80586955,54.43778562,47.98773476,45.07755204,40.75550247,38.16749023,44.88536776,46.54405841,42.31195396,37.15785405,39.8781667,36.62092665,33.20767332,33.0675101,32.78921312
Sint Maarten (Dutch part),SXM,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.58391134,76.51844074,75.19287104,86.66529974,86.24042192,85.33968507,84.86582793,83.19439374,78.0167593,76.12454825,76.25711031,77.50577767,80.35248884,77.51966705,76.26598245,77.01967427,76.08028002
